E_A_max,E_B_max,k_A,k_B,D_1,D_2,bvp1_S3_yield,bvp2_S3_yield
7.621049375940657,2.3789506240593434,513.1569367997007,0.6206073415981314,2.352931720411782e-08,7.334594181158415e-07,,
6.053315192976519,3.946684807023481,3.893254330136828,439.0893550482355,1.3269082089077668e-08,6.600268065817213e-08,0.49957133141206855,0.1764363193786845
7.064701920682991,2.9352980793170094,1.5988023101946505,42.1770458057687,2.14797579246737e-06,1.4176175761341202e-08,0.5512499696030676,-0.4207720367533078
3.836207745038947,6.163792254961053,9.00194139842997,0.1395246179452125,2.945094437516623e-07,6.077190169809606e-07,-0.7420638854347023,-0.7403496658213052
8.765584195159226,1.2344158048407738,44.81845188064276,0.1051282261448117,9.049415070141026e-06,7.66064927457111e-08,,
8.144968970577581,1.8550310294224184,664.4970055250348,0.16092802005299,2.4826778444207644e-07,9.791813655583996e-07,-0.8906451831699018,-0.8885604630003523
7.227067976590095,2.772932023409905,1.3988943223768742,26.52776799080803,8.585210285849458e-06,3.226528685248264e-06,0.8002443940779158,0.7942161875820029
2.5571096628157406,7.442890337184259,500.30370290822776,160.66720676247456,1.7168328186110405e-07,1.1336568896689842e-08,,
4.733768029816273,5.266231970183727,0.1257297249690228,0.8999352899297495,2.4046199818708644e-06,6.125496894994482e-07,-0.0312694081790882,-0.03428811596520775
1.3504301262978302,8.64956987370217,16.626168182516178,249.8246983480005,1.7966265651884436e-08,4.941304518687936e-08,0.5446396754376873,0.059095826774124824
2.234315936540382,7.765684063459617,34.34792031754539,0.1694055992250363,4.6385808468435573e-07,4.184711222813427e-06,-0.6054500630130233,-0.5834312759299604
6.464391625939637,3.535608374060363,0.2652098286875673,159.90255919688997,2.5478822950863364e-06,5.7675785724974964e-08,0.2451606084728186,0.0019058302806942708
6.958097247262537,3.041902752737463,0.3642154698397966,514.2587865113003,5.944358611256863e-06,6.796892477360896e-07,0.37606362161679513,0.34163280107127386
8.74007785947368,1.2599221405263208,4.747415870174125,122.5839457618698,2.9359541690267345e-06,4.577438523217533e-07,0.9971546868668116,0.9894950698975814
3.606602865105216,6.3933971348947845,732.7024581716852,62.01305629014662,1.2909582034248366e-08,1.5434746469643614e-07,0.9972305666157372,
3.963677648278951,6.036322351721049,24.219781060698423,224.8644881342377,1.312523306496371e-07,1.0786046563211857e-06,0.9897961659717364,1.000072337615222
4.756446490206463,5.243553509793537,539.6260247628883,0.1447455424548438,1.3998948535651107e-08,1.5042114983476311e-06,,-0.7409358507331718
2.5157708726742856,7.484229127325714,164.98469659923842,0.6413992427811305,2.1273888237556312e-08,5.021267819376277e-07,-0.040178179570642285,0.06272262915304766
2.039372042683773,7.960627957316227,7.405022905253846,0.3160055551157642,1.0614923924742612e-06,1.8848062427453944e-06,-0.4027550057940621,-0.4023646669211445
4.80563940980747,5.19436059019253,137.73800774140983,10.42614980755378,1.3796679921997594e-06,8.917666525990231e-06,1.0000097393077652,1.0000250649431563
2.815274792407073,7.184725207592927,0.1178547621996884,95.6648760884118,2.094893977609316e-06,1.810577685940953e-07,0.05742143591130309,0.03320788572652711
6.358511957460083,3.641488042539917,0.2732599515914586,33.11672474015151,3.947931822583926e-06,3.4974310040482386e-07,0.2436231590184252,0.19660059052017195
4.497215350978646,5.502784649021354,207.8329774981819,253.81915798039424,1.6530820321391598e-06,1.0899576749616021e-08,,
7.6614255684626995,2.3385744315373005,153.91053694611347,0.4176879725101772,2.5270554777788566e-06,2.4439125913559034e-06,-0.6617309246989485,-0.6578177136313607
6.602120816017993,3.397879183982007,0.8522420680353839,86.79293359544592,1.4024620861627903e-08,3.636555341826118e-07,0.28800561166721234,0.4162465581815748
3.4989331310563285,6.501066868943672,13.276339891988492,0.5917877397107181,5.0536533812838635e-08,1.674496681057433e-07,-0.2425091093240263,-0.22035528672399723
7.658078411161608,2.3419215888383915,26.54992403438837,1.2106957148591413,7.339953695019283e-07,1.9152077447271096e-08,,
7.438114859974415,2.561885140025585,295.77115352017546,69.12239685605468,3.752977095170502e-06,4.66626356048674e-06,1.0001999999263358,1.0001999996338622
4.099827032241396,5.900172967758604,25.8481002477442,833.334073312271,1.0315739697417131e-08,1.5311640369988857e-07,0.74276537825935,0.7410073724988293
3.306624831441953,6.693375168558047,4.469781329334478,27.936656243994108,3.498549526954889e-07,1.11620713589557e-06,0.8680653987692141,0.8980907135996862
6.459964031799804,3.540035968200196,3.1386014686326806,0.1651966590869618,1.0761237047373703e-06,2.8062248692658985e-08,-0.7253675032921626,-0.8135334690181281
2.1180198688744785,7.8819801311255215,5.052756221488244,29.190119955808346,1.2269358811655151e-08,7.667413560703815e-06,0.37215337761517453,0.6438670889298715
2.5992656198008666,7.400734380199133,40.52510066533088,0.1477073839209958,1.5998036107712375e-07,3.430246149191428e-08,,
1.058898158008044,8.941101841991955,295.09545933023696,344.0193298149837,4.863004194383225e-06,3.9684962905704824e-08,,
7.295395020017107,2.704604979982893,6.540147277476785,68.91490160319361,1.0347571275597827e-06,3.775274908845192e-06,,
6.318806852736257,3.681193147263743,0.9802983052041608,0.4926192579429647,5.163867499212743e-08,5.466989407443423e-06,,
6.641323029010681,3.358676970989319,0.8844014623112427,0.2327469632681344,3.616957359702896e-06,4.329544647487803e-08,,
7.245832248175743,2.754167751824257,96.3955800443421,0.5421667947797661,1.106864019588519e-07,2.566862850078713e-07,,
4.67132620430672,5.32867379569328,184.6184301277718,831.972015041333,3.6310649172916673e-06,1.586663070549568e-06,,
5.54992956762315,4.45007043237685,0.263701329524279,6.827199124678739,7.885531180821679e-08,4.316156678929193e-06,,
2.11837598502126,7.88162401497874,0.184601585950862,136.87489321583746,5.901477458951611e-07,1.371380864021344e-07,,
1.9162405882877875,8.083759411712212,23.863528250402407,35.12637783077986,1.551744458895236e-07,3.5567919346056935e-07,,
6.347223694323773,3.652776305676227,0.3843199920780945,19.482855067598937,6.675367074106862e-08,1.6793809851346748e-06,,
4.76876964914506,5.23123035085494,198.91006615192367,0.3806457793657549,4.567438270454342e-06,1.5610180684543515e-06,,
5.521888851849511,4.478111148150489,1.7431657960054163,608.2719842706834,3.654105195662996e-08,2.232957154889045e-06,,
7.119990859328205,2.880009140671796,0.3762597233901069,1.6046138264427448,1.7965312405196616e-08,5.12626975493068e-07,,
6.077746560004727,3.9222534399952735,482.9274479833285,20.51487443958391,1.0611598645720465e-07,2.0598959817168787e-08,,
5.428635205263967,4.571364794736033,0.4593321996238612,62.96566266821442,1.4220584356686745e-06,5.151335936252556e-06,,
5.473657285963308,4.526342714036692,1.3768300285560706,39.53052853065067,2.644203147968869e-06,3.951096328211551e-06,,
3.4316007845008976,6.568399215499102,0.4115793536089474,578.598946797168,9.913570746384126e-06,2.479090079510328e-06,,
1.2465426765435152,8.753457323456484,0.2897078443571079,0.3924243609218475,7.746154787667143e-08,1.993367767437179e-08,,
4.493739113858899,5.506260886141101,0.1215044168310525,10.799681653073618,1.6742713797118304e-07,4.1038558848179366e-08,,
2.7166773825562336,7.283322617443766,0.1665641897977348,4.1317835568613,2.5731424768380882e-08,1.7013791068983256e-06,,
4.268229149797089,5.731770850202911,0.4995349553745398,7.882698537855527,5.304149896948064e-07,1.1733302938908269e-08,,
7.827224586145329,2.172775413854671,0.1635037547978825,0.2998265619293701,9.834224351818925e-06,8.663111440723328e-06,,
2.871515886922726,7.128484113077274,23.151293696220343,0.3438574510343828,1.2666103437451036e-06,1.353424522283153e-07,,
1.466421933512528,8.533578066487472,52.82726262117457,1.2950966593287951,6.104337276725835e-07,1.438591868194913e-06,,
3.2510711361759723,6.748928863824028,3.7542382252907274,1.6550778062293252,1.5035133158059074e-07,4.599527983682468e-06,,
3.348750062133469,6.651249937866531,1.8705287505286088,5.147695564208721,5.570526965201444e-06,1.5271780186942656e-07,,
6.29533211781516,3.70466788218484,10.425693378216716,27.79394463962458,3.0956352860943535e-07,9.065619057406954e-08,,
5.456257218730227,4.543742781269773,316.2421609257835,34.55544337292276,2.5298847662334542e-08,6.702292645005114e-07,,
7.271185672851308,2.728814327148692,253.8203901242456,4.438575241741338,1.2477724417698578e-07,5.533094928451457e-07,,
6.3145083226191,3.6854916773809,0.1492451572960525,4.3165068825162525,1.590376707783886e-08,1.6881845947705628e-07,,
4.251094891520564,5.748905108479436,0.532100464918376,0.7421883051668182,4.035869483307073e-08,6.387402259730493e-07,,
7.512163077328277,2.4878369226717227,0.8850737989534075,22.554073616448225,1.1298124157977749e-08,6.399471491460161e-06,,
2.3357833592616317,7.664216640738369,0.9943752434754656,1.854230178998025,2.290022500506437e-07,2.528836608346171e-07,,
1.1816965850708838,8.818303414929115,19.27216951399773,0.1393924774977631,8.009783820011495e-07,3.8924813664626575e-08,,
1.720382886205134,8.279617113794867,4.624339416029669,4.7162864711103465,1.071216829588088e-07,1.3539977686634404e-07,,
6.778874804771602,3.2211251952283977,0.157404259185159,7.880081339294559,1.824506078176845e-07,1.521671644226745e-07,,
4.695017842011099,5.304982157988901,3.122170053439979,0.7986775422422233,7.544454063045488e-06,2.473580673743099e-08,,
2.2901742322688143,7.709825767731186,12.44548411620762,19.49089278287893,1.8025584857541685e-06,3.080452395180234e-08,,
5.008358200826908,4.991641799173092,0.2550865802690411,18.32684056583716,4.193434953417703e-07,1.1315824941054818e-06,,
2.218496821705348,7.781503178294653,215.69208825583647,64.27006282517357,7.138757432463258e-08,1.0433577892025769e-07,,
6.570563000621888,3.429436999378112,0.161379165679582,39.065548716146445,4.908970206830543e-06,7.323103556494371e-06,,
4.569250204592246,5.430749795407754,500.45781571473947,40.71291758581958,5.073309419930786e-08,5.380098613721884e-08,,
4.04816980877186,5.95183019122814,0.2491452239766109,1.840164326918687,9.462985868713393e-08,1.9804939283482656e-08,,
3.412096713183012,6.587903286816988,236.7553526059312,141.16560311170318,5.335737348084197e-06,1.8218544972029752e-06,,
6.042260744951108,3.957739255048892,407.9552962611256,15.724524966428918,3.878163957642965e-07,4.396510915574449e-06,,
3.8945008844271234,6.105499115572877,828.4813231280746,5.317074931702052,1.6863738077506463e-06,6.82873202918928e-08,,
1.701199354528808,8.298800645471193,161.4743411092326,31.919047553225887,5.918809776537989e-07,4.038911201055976e-08,,
1.9440472169641223,8.055952783035877,131.19284891727585,2.770954137729244,9.126780945506038e-07,3.608264824692728e-08,,
8.695181316396116,1.3048186836038838,37.1478004531259,11.244935751795886,7.909515374058803e-08,3.681602566684036e-07,,
8.268645525660856,1.7313544743391436,130.61270334278433,88.47544464698125,5.2980516136349886e-08,2.542435381660298e-07,,
6.5976570704859965,3.4023429295140035,0.3453097441161626,351.246129171019,9.278484391566692e-08,6.002325175052526e-08,,
3.1269596916761566,6.873040308323843,13.940300762760344,483.3133476263934,2.9263393838104077e-08,1.366215949161318e-08,,
8.75341101878179,1.2465889812182098,11.399649034899303,10.340265755850089,4.19703988003288e-06,2.782748907876046e-07,,
7.230007231726357,2.769992768273643,269.3323847556996,12.053147158739726,7.07523386717428e-08,7.55087086291173e-06,,
6.735121513271965,3.264878486728035,7.099004678239913,158.30026542599953,4.83579835563499e-07,9.068962419746512e-07,,
4.594892017150309,5.405107982849691,3.4702277984176253,1.8105176668544,2.376420419546239e-06,3.065629523504585e-07,,
3.177932494761272,6.822067505238728,36.1620535481977,223.62968362077757,2.24632364278342e-06,2.1482074683113828e-08,,
1.7711276972279943,8.228872302772006,1.1637327861998126,9.474724399298402,2.0661353858554042e-07,5.7188521870200363e-08,,
8.220819172350733,1.7791808276492669,0.3623044295877609,0.2906878617648343,2.683934579479062e-07,7.661641886500706e-08,,
4.646210318668889,5.353789681331111,8.15659870568726,0.1941943491704049,9.640626259883955e-06,1.9697479529879422e-06,,
2.6189069183618425,7.381093081638157,4.651119248429903,233.33121588897504,1.0563125288008706e-06,4.267095785630122e-06,,
3.44765299320522,6.55234700679478,0.8516864975978201,0.1668290465016326,2.779171383882596e-06,5.069038160825157e-06,,
5.633756551535168,4.366243448464832,2.9515302624417554,1.3257014904102,5.1010773343556246e-06,8.988885009716068e-06,,
2.4141822635138537,7.585817736486146,2.9212572235502243,2.1703019569225765,2.305523263149964e-06,8.853195392244029e-06,,
7.852914272739004,2.147085727260996,2.0416545347013826,0.492014362758037,3.593668681896997e-08,7.227654737711609e-06,,
7.068156238681681,2.9318437613183197,3.295006828153881,1.801247865623173,4.858611806903469e-07,1.642352672436048e-08,,
6.755703647607494,3.2442963523925057,55.33161950861298,93.49109940935554,2.0215406183839088e-08,2.5904821720906296e-08,,
4.45674431820083,5.54325568179917,1.53994744041094,0.1144804622204156,9.094239340313168e-07,8.19218175989479e-08,,
6.0184707256195455,3.9815292743804553,624.3551622349984,203.56058865036545,7.345955354463296e-06,4.557165093886235e-07,,
5.672783751301885,4.327216248698115,462.7986443771726,266.8038512937062,3.452996935362348e-07,1.954040973912695e-08,,
6.19877281243856,3.80122718756144,8.387677295043188,3.083516614121684,1.990295122028053e-07,3.446599918492566e-06,,
1.6755545691191127,8.324445430880887,2.0579973917738044,0.4115774728852202,1.2809384268938092e-08,7.083836637416097e-07,,
4.326459217364877,5.673540782635123,13.85923182491257,25.314049895130783,7.573969763020444e-06,4.237338967188261e-07,,
1.3329133908951398,8.66708660910486,247.8802668993822,0.3010857652921332,2.03707984749322e-08,3.1328093774614755e-08,,
4.951926553956152,5.0480734460438486,40.77081211289667,2.8818902938108697,1.3281198873949266e-08,5.7513053142445584e-08,,
3.6388896986622825,6.3611103013377175,165.031676594357,681.8937715617808,5.472677225347244e-08,3.02646792080113e-08,,
2.156193510928375,7.843806489071625,13.51727359771106,959.0867481848868,1.572502344978593e-08,3.5958326658295567e-06,,
1.8272237417804127,8.172776258219587,34.01500327183334,122.57998543649082,2.3192818387283618e-07,5.658268866586643e-07,,
5.701156577421696,4.298843422578304,1.421092857720831,1.7532588495955,3.5339744374708376e-07,1.6046794190081544e-06,,
2.364743748295089,7.635256251704911,87.01069733084297,56.31968234976631,8.66382850435594e-08,7.728560104072521e-08,,
8.400960947014378,1.5990390529856224,0.6450871226353057,66.31709013093938,1.4219405774899358e-08,1.2994450265808942e-07,,
5.64848911760316,4.35151088239684,60.14402865348983,3.5593179161055364,2.1617282832800092e-08,1.6389469382073525e-07,,
3.774958436278697,6.225041563721304,277.2530122564311,36.60619074256773,1.424010311033135e-07,1.905657793081032e-06,,
5.727323931851334,4.272676068148666,0.3376069272575503,0.1103851316404959,1.5190964627708594e-08,2.075195242149777e-06,,
1.18243096823758,8.817569031762421,28.67602578125039,0.6858523553217981,1.2432806567002442e-06,4.1729250320630395e-08,,
8.668473705931563,1.3315262940684374,0.2400949319953967,12.599497127911595,4.178896592384025e-08,6.677541106878888e-06,,
4.858427495543202,5.141572504456798,79.95810872977758,0.4518613724006359,8.05776702343288e-08,2.3012617147704122e-08,,
7.26188181800229,2.7381181819977103,0.2177573763504338,0.4609220359036388,1.5218692132366626e-07,4.879398038481082e-06,,
1.6618399993795083,8.33816000062049,554.3183949391824,221.42016099152687,1.7775789519379853e-07,2.000722871933178e-08,,
4.893266646705283,5.106733353294717,0.3545126365453089,904.7571226117386,1.011537815211325e-08,6.21755210464644e-08,,
4.925655954836167,5.074344045163833,684.7325662470129,16.744713149131826,2.1687580941603276e-08,3.462865377314777e-06,,
8.502611639799863,1.4973883602001372,159.78525656493673,227.13231298233367,3.87519616097706e-06,3.4552240746037173e-08,,
5.573824419008603,4.426175580991397,23.698890693356685,914.716803678639,1.0085540728465253e-08,1.7406192970196886e-07,,
4.787915208455631,5.2120847915443695,135.05056906389015,0.3684542363762037,3.34581610609662e-07,2.236546334281786e-07,,
3.1358053047351486,6.864194695264851,151.51629983760225,6.208439495041238,2.9410744581119205e-07,5.442230338927268e-08,,
3.6525519787404175,6.347448021259583,608.2866025394387,3.717841435744734,9.983492201637049e-08,1.3512496796740908e-06,,
5.165379219772302,4.834620780227698,1.0316524534818656,0.209024471766525,1.967800472155364e-07,3.5809969260139597e-06,,
4.5112916824403735,5.4887083175596265,22.924695796714676,105.03177166460064,2.196561729109859e-06,4.204607102277098e-06,,
1.1728966390426434,8.827103360957356,0.2399920139642579,5.433955897115708,3.338959248942675e-06,1.042236880984213e-07,,
7.6103353935548625,2.389664606445137,29.15162711004396,7.538895731873269,6.040120880969499e-08,3.91337244637784e-07,,
8.169286174718135,1.830713825281865,0.4843565937774921,0.4005824286409024,9.278362217282288e-08,5.5618492263695326e-08,,
2.121992711988886,7.878007288011114,18.18873291951429,0.5293057463939028,5.338860325851183e-08,5.424872114905587e-08,,
5.432289148312395,4.567710851687605,19.485971191136525,425.02501232291047,2.7516310511094175e-07,3.0462264768429755e-08,,
1.8686059290835484,8.131394070916452,7.310391099034759,0.1508677300101396,1.1214374961282256e-06,6.607802172937514e-06,,
6.3779207443184935,3.6220792556815065,12.317628512302182,0.8539041805325303,4.839033474450482e-08,4.612819763986487e-06,,
3.2498702707120666,6.750129729287933,113.68248544616957,1.4731172709840648,9.822165016000577e-08,2.148207062180927e-06,,
6.275381077535214,3.724618922464786,157.3906272038924,9.136716921981922,6.1823537685017725e-06,3.5726013982249645e-07,,
6.815956914295061,3.184043085704939,9.302782394507316,22.170765684023053,1.3986461993869111e-08,2.963628390633138e-07,,
7.149179935341256,2.850820064658744,25.024981557395773,9.400693721143432,2.411619660313855e-07,3.883622410697543e-07,,
1.8619275676471725,8.138072432352828,530.8171461634378,0.2170008016470397,1.3635595983204543e-06,4.071027543686188e-07,,
8.328094761100864,1.6719052388991358,0.3012550626200954,0.94334340200343,2.827235820842119e-08,2.012283907473856e-07,,
2.8417119271590465,7.1582880728409535,0.2940453145841395,236.7846467420628,1.3871456363301236e-08,2.4846458702244722e-08,,
1.2993004494094382,8.700699550590562,0.2243034986249998,35.51033765850884,2.5978622246242787e-08,2.3822731645963533e-08,,
5.438819755131867,4.561180244868133,42.80092354270806,39.499918589816666,5.707810953942979e-06,7.190335376896084e-06,,
3.96737827089951,6.03262172910049,4.7253415300232895,47.95269514715719,1.0660543471456474e-08,2.793137263143797e-07,,
7.638317945059305,2.3616820549406947,125.10816798434968,112.6191061770972,3.672534839650728e-08,7.2379666002472785e-06,,
7.4660117765144145,2.533988223485585,48.40894893296338,0.1707787879209036,1.2412250697617332e-08,3.095498751103062e-08,,
3.5371111425817228,6.462888857418277,2.160483895179492,2.9270729058805878,2.147278633554068e-08,4.605212301875714e-07,,
8.623195160557959,1.3768048394420411,392.1626146268714,14.391621914707878,7.25183409482594e-07,4.1990569038592734e-08,,
3.327342705120949,6.672657294879051,112.2350716841756,2.2585303615896937,5.30782659567402e-08,5.748490505304588e-08,,
5.120457033853716,4.879542966146284,1.208202593499088,238.73466977287856,5.100774817693127e-07,1.2307326901632073e-08,,
3.047720724540822,6.952279275459178,2.862648803954196,8.517066425145922,5.896389284768343e-07,2.274363789255277e-08,,
8.488348560391707,1.5116514396082934,1.810339055552724,118.7163014309108,3.534321065829334e-06,5.630477442482434e-06,,
2.316862540656145,7.683137459343855,0.4270184054562429,255.8951575275416,1.0332946451211238e-08,9.217199220856244e-08,,
1.359284955138632,8.640715044861368,0.3900618625315086,10.45119453473256,3.6316867207047543e-06,6.674022028127553e-07,,
4.480776480024304,5.5192235199756965,555.2772153998864,434.7193537795223,7.200410545397252e-07,2.483375521384784e-07,,
8.939004512446697,1.0609954875533028,5.644378758286137,22.309804374351213,3.0777295783220817e-08,1.5898411575408335e-07,,
8.133418130039312,1.8665818699606884,3.4141240046697803,251.82404482434305,2.0835895202209074e-06,3.941470442018385e-07,,
6.988864155655594,3.0111358443444063,82.93595210202298,2.3033672221910373,3.68531508944241e-06,3.645161997011802e-08,,
8.126339927028198,1.873660072971802,16.291919705750875,9.89162934119804,5.791491873169649e-08,9.242973237396178e-06,,
8.147573117582905,1.8524268824170955,555.3412677410138,13.355008353854036,5.706647443891359e-06,2.850516807721045e-06,,
5.1508668830915925,4.849133116908408,132.1922442194732,0.2629776641918989,2.308725452791372e-07,1.6782007011178729e-06,,
3.527432414646344,6.472567585353656,8.26948105329991,3.928348662157828,6.460607585752874e-07,2.5484604086670456e-07,,
7.176099456887904,2.823900543112096,3.2021221439246856,467.036357166434,8.993911314722217e-06,2.8749570856394178e-08,,
6.293290105342089,3.7067098946579113,884.1504650512491,33.367906619344886,1.2150894102503144e-07,5.780928192213657e-06,,
3.989261830989681,6.010738169010319,74.308919087177,0.5128924779168899,2.750920485728009e-06,1.0572098532982594e-07,,
1.755733344492122,8.244266655507879,637.9382460579913,2.266848742661752,9.019809255429803e-08,1.4135789491689969e-08,,
6.974316890792208,3.025683109207792,0.2977928792983838,0.5839989128548607,2.498276867698296e-06,1.0646602274892539e-07,,
3.099684127382917,6.900315872617083,252.4263669587524,0.1256876271227268,6.341642512657391e-07,2.417525654643741e-06,,
8.494505204270233,1.505494795729767,35.34235915698263,512.6746386848843,4.4572509444841306e-08,7.381187455265653e-07,,
2.927764600045478,7.072235399954522,0.3073878613433831,6.206250674336738,1.746136864871204e-07,1.7886104106065514e-06,,
1.982063459291888,8.017936540708112,22.544053161161678,1.698792322910403,8.972364390912004e-08,2.403843287870425e-06,,
7.648901376999249,2.351098623000751,55.51181925352939,24.769016715311174,1.7152411185353916e-08,4.323782438307967e-08,,
2.2262745329959523,7.773725467004048,0.1119981228079838,0.1069689727468491,1.2288653827985382e-08,5.906768474150017e-06,,
2.4341464652619127,7.565853534738087,6.565561101151532,1.2944593786109744,1.0950550850112849e-07,2.0604819231514846e-07,,
5.795062332166748,4.204937667833252,200.26176744391964,64.88343932647265,1.1405187868412388e-08,8.261158368785191e-07,,
7.996496326699716,2.003503673300284,1.5185744946638102,34.28302159685024,3.1366298615911445e-08,1.0160762911218253e-08,,
2.571477325716586,7.428522674283414,6.826409345669853,845.7145261344515,1.498131592727476e-06,9.552245931212506e-06,,
3.482589383200758,6.517410616799242,5.878364451048432,30.29917745163501,1.3312931795684917e-06,6.961280887616182e-08,,
